Entity,Code,Year,Renewable Source,Terawatt Hours
Netherlands,NLD,1990,Hydro,0.085
Netherlands,NLD,1990,Solar,0
Netherlands,NLD,1990,Wind,0.056
Netherlands,NLD,1990,Others,0.67
Netherlands,NLD,1991,Hydro,0.104
Netherlands,NLD,1991,Solar,0
Netherlands,NLD,1991,Wind,0.088
Netherlands,NLD,1991,Others,0.75
Netherlands,NLD,1992,Hydro,0.12
Netherlands,NLD,1992,Solar,0.001
Netherlands,NLD,1992,Wind,0.147
Netherlands,NLD,1992,Others,0.752
Netherlands,NLD,1993,Hydro,0.092
Netherlands,NLD,1993,Solar,0.001
Netherlands,NLD,1993,Wind,0.174
Netherlands,NLD,1993,Others,0.863
Netherlands,NLD,1994,Hydro,0.1
Netherlands,NLD,1994,Solar,1e-5
Netherlands,NLD,1994,Wind,0.238
Netherlands,NLD,1994,Others,0.939
Netherlands,NLD,1995,Hydro,0.088
Netherlands,NLD,1995,Solar,0.001
Netherlands,NLD,1995,Wind,0.317
Netherlands,NLD,1995,Others,1.017
Netherlands,NLD,1996,Hydro,0.08
Netherlands,NLD,1996,Solar,0.002
Netherlands,NLD,1996,Wind,0.437
Netherlands,NLD,1996,Others,1.316
Netherlands,NLD,1997,Hydro,0.092
Netherlands,NLD,1997,Solar,0.002
Netherlands,NLD,1997,Wind,0.475
Netherlands,NLD,1997,Others,1.463
Netherlands,NLD,1998,Hydro,0.11231
Netherlands,NLD,1998,Solar,0.0035
Netherlands,NLD,1998,Wind,0.64
Netherlands,NLD,1998,Others,1.590281
Netherlands,NLD,1999,Hydro,0.090249
Netherlands,NLD,1999,Solar,0.00527
Netherlands,NLD,1999,Wind,0.645
Netherlands,NLD,1999,Others,1.788338
Netherlands,NLD,2000,Hydro,0.142393
Netherlands,NLD,2000,Solar,0.00771
Netherlands,NLD,2000,Wind,0.829
Netherlands,NLD,2000,Others,2.013194
Netherlands,NLD,2001,Hydro,0.117324
Netherlands,NLD,2001,Solar,0.01306
Netherlands,NLD,2001,Wind,0.825
Netherlands,NLD,2001,Others,2.358034
Netherlands,NLD,2002,Hydro,0.109636
Netherlands,NLD,2002,Solar,0.01704
Netherlands,NLD,2002,Wind,0.946
Netherlands,NLD,2002,Others,2.906752
Netherlands,NLD,2003,Hydro,0.072023
Netherlands,NLD,2003,Solar,0.03074
Netherlands,NLD,2003,Wind,1.318
Netherlands,NLD,2003,Others,2.547534
Netherlands,NLD,2004,Hydro,0.095732
Netherlands,NLD,2004,Solar,0.03314
Netherlands,NLD,2004,Wind,1.867
Netherlands,NLD,2004,Others,3.324906
Netherlands,NLD,2005,Hydro,0.088
Netherlands,NLD,2005,Solar,0.034199
Netherlands,NLD,2005,Wind,2.067
Netherlands,NLD,2005,Others,5.276719
Netherlands,NLD,2006,Hydro,0.105199
Netherlands,NLD,2006,Solar,0.035223
Netherlands,NLD,2006,Wind,2.734
Netherlands,NLD,2006,Others,5.194
Netherlands,NLD,2007,Hydro,0.107
Netherlands,NLD,2007,Solar,0.035712
Netherlands,NLD,2007,Wind,3.437
Netherlands,NLD,2007,Others,4.026282
Netherlands,NLD,2008,Hydro,0.1
Netherlands,NLD,2008,Solar,0.038889
Netherlands,NLD,2008,Wind,4.258333
Netherlands,NLD,2008,Others,5.082893
Netherlands,NLD,2009,Hydro,0.097222
Netherlands,NLD,2009,Solar,0.044444
Netherlands,NLD,2009,Wind,4.583333
Netherlands,NLD,2009,Others,6.111
Netherlands,NLD,2010,Hydro,0.104167
Netherlands,NLD,2010,Solar,0.059444
Netherlands,NLD,2010,Wind,3.993056
Netherlands,NLD,2010,Others,7.058056
Netherlands,NLD,2011,Hydro,0.057
Netherlands,NLD,2011,Solar,0.100344
Netherlands,NLD,2011,Wind,5.100171
Netherlands,NLD,2011,Others,7.083559
Netherlands,NLD,2012,Hydro,0.104388
Netherlands,NLD,2012,Solar,0.253753
Netherlands,NLD,2012,Wind,4.981829
Netherlands,NLD,2012,Others,7.203605
Netherlands,NLD,2013,Hydro,0.114312
Netherlands,NLD,2013,Solar,0.5159
Netherlands,NLD,2013,Wind,5.627148
Netherlands,NLD,2013,Others,5.954
Netherlands,NLD,2014,Hydro,0.111925
Netherlands,NLD,2014,Solar,0.784762
Netherlands,NLD,2014,Wind,5.797334
Netherlands,NLD,2014,Others,5.013182
Netherlands,NLD,2015,Hydro,0.093
Netherlands,NLD,2015,Solar,1.121509
Netherlands,NLD,2015,Wind,7.549873
Netherlands,NLD,2015,Others,4.93
Netherlands,NLD,2016,Hydro,0.100079
Netherlands,NLD,2016,Solar,1.559424
Netherlands,NLD,2016,Wind,8.170458
Netherlands,NLD,2016,Others,4.90458
Netherlands,NLD,2017,Hydro,0.060757
Netherlands,NLD,2017,Solar,2.204346
Netherlands,NLD,2017,Wind,10.568801
Netherlands,NLD,2017,Others,4.599349
Netherlands,NLD,2018,Hydro,0.072348
Netherlands,NLD,2018,Solar,3.2012
Netherlands,NLD,2018,Wind,10.549225
Netherlands,NLD,2018,Others,4.87586029586284
New Zealand,NZL,1965,Hydro,10.0187798
New Zealand,NZL,1965,Solar,0
New Zealand,NZL,1965,Wind,0
New Zealand,NZL,1965,Others,1.348
New Zealand,NZL,1966,Hydro,10.805433
New Zealand,NZL,1966,Solar,0
New Zealand,NZL,1966,Wind,0
New Zealand,NZL,1966,Others,1.359
New Zealand,NZL,1967,Hydro,11.2208566
New Zealand,NZL,1967,Solar,0
New Zealand,NZL,1967,Wind,0
New Zealand,NZL,1967,Others,1.134
New Zealand,NZL,1968,Hydro,11.7732816
New Zealand,NZL,1968,Solar,0
New Zealand,NZL,1968,Wind,0
New Zealand,NZL,1968,Others,1.295
New Zealand,NZL,1969,Hydro,11.6362802
New Zealand,NZL,1969,Solar,0
New Zealand,NZL,1969,Wind,0
New Zealand,NZL,1969,Others,1.327
New Zealand,NZL,1970,Hydro,12.6704198
New Zealand,NZL,1970,Solar,0
New Zealand,NZL,1970,Wind,0
New Zealand,NZL,1970,Others,1.273
New Zealand,NZL,1971,Hydro,14.3939858
New Zealand,NZL,1971,Solar,0
New Zealand,NZL,1971,Wind,0
New Zealand,NZL,1971,Others,1.256
New Zealand,NZL,1972,Hydro,15.2646076
New Zealand,NZL,1972,Solar,0
New Zealand,NZL,1972,Wind,0
New Zealand,NZL,1972,Others,1.257
New Zealand,NZL,1973,Hydro,15.0966704
New Zealand,NZL,1973,Solar,0
New Zealand,NZL,1973,Wind,0
New Zealand,NZL,1973,Others,1.243
New Zealand,NZL,1974,Hydro,15.1888888888887
New Zealand,NZL,1974,Solar,0
New Zealand,NZL,1974,Wind,0
New Zealand,NZL,1974,Others,1.75972210526317
New Zealand,NZL,1975,Hydro,16.6636363636362
New Zealand,NZL,1975,Solar,0
New Zealand,NZL,1975,Wind,0
New Zealand,NZL,1975,Others,1.78682736842106
New Zealand,NZL,1976,Hydro,15.4989898989897
New Zealand,NZL,1976,Solar,0
New Zealand,NZL,1976,Wind,0
New Zealand,NZL,1976,Others,1.73551157894738
New Zealand,NZL,1977,Hydro,14.7202020202018
New Zealand,NZL,1977,Solar,0
New Zealand,NZL,1977,Wind,0
New Zealand,NZL,1977,Others,1.65866947368422
New Zealand,NZL,1978,Hydro,15.6595959595958
New Zealand,NZL,1978,Solar,0
New Zealand,NZL,1978,Wind,0
New Zealand,NZL,1978,Others,1.68182736842106
New Zealand,NZL,1979,Hydro,18.4434343434341
New Zealand,NZL,1979,Solar,0
New Zealand,NZL,1979,Wind,0
New Zealand,NZL,1979,Others,1.55824842105264
New Zealand,NZL,1980,Hydro,19.3646464646462
New Zealand,NZL,1980,Solar,0
New Zealand,NZL,1980,Wind,0
New Zealand,NZL,1980,Others,1.65214315789475
New Zealand,NZL,1981,Hydro,19.6797979797977
New Zealand,NZL,1981,Solar,0
New Zealand,NZL,1981,Wind,0
New Zealand,NZL,1981,Others,1.61924842105264
New Zealand,NZL,1982,Hydro,18.3040404040402
New Zealand,NZL,1982,Solar,0
New Zealand,NZL,1982,Wind,0
New Zealand,NZL,1982,Others,1.64898526315791
New Zealand,NZL,1983,Hydro,19.7515151515149
New Zealand,NZL,1983,Solar,0
New Zealand,NZL,1983,Wind,0
New Zealand,NZL,1983,Others,1.66704842105264
New Zealand,NZL,1984,Hydro,20.3767676767674
New Zealand,NZL,1984,Solar,0
New Zealand,NZL,1984,Wind,0
New Zealand,NZL,1984,Others,1.8190957894737
New Zealand,NZL,1985,Hydro,19.7078654338315
New Zealand,NZL,1985,Solar,0
New Zealand,NZL,1985,Wind,0
New Zealand,NZL,1985,Others,1.69087181520938
New Zealand,NZL,1986,Hydro,22.0976928083911
New Zealand,NZL,1986,Solar,0
New Zealand,NZL,1986,Wind,0
New Zealand,NZL,1986,Others,1.76369871110644
New Zealand,NZL,1987,Hydro,21.9285596592604
New Zealand,NZL,1987,Solar,0
New Zealand,NZL,1987,Wind,0
New Zealand,NZL,1987,Others,1.75856473684211
New Zealand,NZL,1988,Hydro,22.9626571450895
New Zealand,NZL,1988,Solar,0
New Zealand,NZL,1988,Wind,0
New Zealand,NZL,1988,Others,1.76794736842107
New Zealand,NZL,1989,Hydro,22.5588572947006
New Zealand,NZL,1989,Solar,0
New Zealand,NZL,1989,Wind,0
New Zealand,NZL,1989,Others,2.2609157894737
New Zealand,NZL,1990,Hydro,23.1853026420414
New Zealand,NZL,1990,Solar,0
New Zealand,NZL,1990,Wind,0
New Zealand,NZL,1990,Others,2.60853684210528
New Zealand,NZL,1991,Hydro,22.8944638963522
New Zealand,NZL,1991,Solar,0
New Zealand,NZL,1991,Wind,0
New Zealand,NZL,1991,Others,2.78516842105265
New Zealand,NZL,1992,Hydro,21.0926701815138
New Zealand,NZL,1992,Solar,0
New Zealand,NZL,1992,Wind,6.90909090909082e-4
New Zealand,NZL,1992,Others,2.76110526315792
New Zealand,NZL,1993,Hydro,23.4928928484246
New Zealand,NZL,1993,Solar,0
New Zealand,NZL,1993,Wind,0.00098585858585857589
New Zealand,NZL,1993,Others,2.88321052631581
New Zealand,NZL,1994,Hydro,25.8370802915549
New Zealand,NZL,1994,Solar,0
New Zealand,NZL,1994,Wind,0.001010101010101
New Zealand,NZL,1994,Others,2.73663157894739
New Zealand,NZL,1995,Hydro,27.53475928785
New Zealand,NZL,1995,Solar,0
New Zealand,NZL,1995,Wind,0.001010101010101
New Zealand,NZL,1995,Others,2.68163040942456
New Zealand,NZL,1996,Hydro,26.1829292675521
New Zealand,NZL,1996,Solar,0
New Zealand,NZL,1996,Wind,0.00832626262626252
New Zealand,NZL,1996,Others,2.62549661689126
New Zealand,NZL,1997,Hydro,23.2581656565654
New Zealand,NZL,1997,Solar,0
New Zealand,NZL,1997,Wind,0.0135935555555554
New Zealand,NZL,1997,Others,2.71738421052633
New Zealand,NZL,1998,Hydro,25.319326262626
New Zealand,NZL,1998,Solar,0
New Zealand,NZL,1998,Wind,0.0220696969696967
New Zealand,NZL,1998,Others,3.08545715789476
New Zealand,NZL,1999,Hydro,22.919527272727
New Zealand,NZL,1999,Solar,0
New Zealand,NZL,1999,Wind,0.0389929292929289
New Zealand,NZL,1999,Others,3.30906526315792
New Zealand,NZL,2000,Hydro,24.4349767676765
New Zealand,NZL,2000,Solar,0
New Zealand,NZL,2000,Wind,0.120208080808079
New Zealand,NZL,2000,Others,3.47937473684213
New Zealand,NZL,2001,Hydro,21.6811686868684
New Zealand,NZL,2001,Solar,0
New Zealand,NZL,2001,Wind,0.138987878787877
New Zealand,NZL,2001,Others,3.30495789473687
New Zealand,NZL,2002,Hydro,24.8730255401557
New Zealand,NZL,2002,Solar,0
New Zealand,NZL,2002,Wind,0.155483159595958
New Zealand,NZL,2002,Others,3.17587347406103
New Zealand,NZL,2003,Hydro,23.6227967168684
New Zealand,NZL,2003,Solar,0
New Zealand,NZL,2003,Wind,0.146540942424241
New Zealand,NZL,2003,Others,3.10910617513066
New Zealand,NZL,2004,Hydro,27.2400868065653
New Zealand,NZL,2004,Solar,0
New Zealand,NZL,2004,Wind,0.361536570202016
New Zealand,NZL,2004,Others,3.21402959587097
New Zealand,NZL,2005,Hydro,23.3275542252522
New Zealand,NZL,2005,Solar,0
New Zealand,NZL,2005,Wind,0.614385961616156
New Zealand,NZL,2005,Others,3.62873350125475
New Zealand,NZL,2006,Hydro,23.5732190040401
New Zealand,NZL,2006,Solar,0
New Zealand,NZL,2006,Wind,0.622216759393934
New Zealand,NZL,2006,Others,3.88891107002378
New Zealand,NZL,2007,Hydro,23.6404992767674
New Zealand,NZL,2007,Solar,0.00340589450317706
New Zealand,NZL,2007,Wind,0.929880219191908
New Zealand,NZL,2007,Others,4.08255884085004
New Zealand,NZL,2008,Hydro,22.3473378003775
New Zealand,NZL,2008,Solar,0.00345561559081468
New Zealand,NZL,2008,Wind,1.05845803046211
New Zealand,NZL,2008,Others,4.72969953542719
New Zealand,NZL,2009,Hydro,24.217443176057
New Zealand,NZL,2009,Solar,0.00358986252743626
New Zealand,NZL,2009,Wind,1.47646107895937
New Zealand,NZL,2009,Others,5.4187741163289
New Zealand,NZL,2010,Hydro,24.737841105657
New Zealand,NZL,2010,Solar,0.00382852374809684
New Zealand,NZL,2010,Wind,1.63716505106639
New Zealand,NZL,2010,Others,6.43001766057102
New Zealand,NZL,2011,Hydro,25.1208709936728
New Zealand,NZL,2011,Solar,0.00412685027392257
New Zealand,NZL,2011,Wind,1.9572194915745
New Zealand,NZL,2011,Others,6.67921105585088
New Zealand,NZL,2012,Hydro,22.9067473071834
New Zealand,NZL,2012,Solar,0.00482294550084926
New Zealand,NZL,2012,Wind,2.0792032887733
New Zealand,NZL,2012,Others,6.7533354633099
New Zealand,NZL,2013,Hydro,23.052219932199
New Zealand,NZL,2013,Solar,0.0068501732236971
New Zealand,NZL,2013,Wind,2.02186971987907
New Zealand,NZL,2013,Others,6.98987355313071
New Zealand,NZL,2014,Hydro,24.3305823174688
New Zealand,NZL,2014,Solar,0.0182482957575755
New Zealand,NZL,2014,Wind,2.21114863711885
New Zealand,NZL,2014,Others,7.84714239684728
New Zealand,NZL,2015,Hydro,24.5390388087797
New Zealand,NZL,2015,Solar,0.0358135849696966
New Zealand,NZL,2015,Wind,2.35367545311503
New Zealand,NZL,2015,Others,8.410724454611
New Zealand,NZL,2016,Hydro,25.924437384956
New Zealand,NZL,2016,Solar,0.055813170424242
New Zealand,NZL,2016,Wind,2.30644913929989
New Zealand,NZL,2016,Others,8.42291548651259
New Zealand,NZL,2017,Hydro,25.1855751535071
New Zealand,NZL,2017,Solar,0.0754208610909081
New Zealand,NZL,2017,Wind,2.14119352000131
New Zealand,NZL,2017,Others,8.42823467097971
New Zealand,NZL,2018,Hydro,26.3203773202054
New Zealand,NZL,2018,Solar,0.098244292363635
New Zealand,NZL,2018,Wind,2.04600387409782
New Zealand,NZL,2018,Others,8.32090759883475
North America,,1965,Hydro,324.957921658584
North America,,1965,Solar,0
North America,,1965,Wind,0
North America,,1965,Others,13.3322320956527
North America,,1966,Hydro,338.922617670704
North America,,1966,Solar,0
North America,,1966,Wind,0
North America,,1966,Others,14.0620068952729
North America,,1967,Hydro,371.41699633131
North America,,1967,Solar,0
North America,,1967,Wind,0
North America,,1967,Others,14.0735707426482
North America,,1968,Hydro,377.119420850502
North America,,1968,Solar,0
North America,,1968,Wind,0
North America,,1968,Others,15.5460450961761
North America,,1969,Hydro,417.805078622219
North America,,1969,Solar,0
North America,,1969,Wind,0
North America,,1969,Others,16.2270603765373
North America,,1970,Hydro,423.820461056563
North America,,1970,Solar,0
North America,,1970,Wind,0
North America,,1970,Others,16.2359025339551
North America,,1971,Hydro,443.739977189896
North America,,1971,Solar,0
North America,,1971,Wind,0
North America,,1971,Others,16.5844139735814
North America,,1972,Hydro,465.466573678784
North America,,1972,Solar,0
North America,,1972,Wind,0
North America,,1972,Others,18.6729784402925
North America,,1973,Hydro,473.315952810098
North America,,1973,Solar,0
North America,,1973,Wind,0
North America,,1973,Others,20.1506917718544
North America,,1974,Hydro,522.001200515148
North America,,1974,Solar,0
North America,,1974,Wind,0
North America,,1974,Others,20.8672648058215
North America,,1975,Hydro,516.428001612117
North America,,1975,Solar,0
North America,,1975,Wind,0
North America,,1975,Others,20.2723019617015
North America,,1976,Hydro,509.904163226259
North America,,1976,Solar,0
North America,,1976,Wind,0
North America,,1976,Others,23.8507535418538
North America,,1977,Hydro,443.623194595957
North America,,1977,Solar,0
North America,,1977,Wind,0
North America,,1977,Others,25.1971218624594
North America,,1978,Hydro,519.540247090905
North America,,1978,Solar,0
North America,,1978,Wind,0
North America,,1978,Others,26.4087866573099
North America,,1979,Hydro,516.570557092926
North America,,1979,Solar,0
North America,,1979,Wind,0
North America,,1979,Others,28.1200372422996
North America,,1980,Hydro,521.436364311108
North America,,1980,Solar,0
North America,,1980,Wind,0
North America,,1980,Others,28.8711163181234
North America,,1981,Hydro,516.188184016158
North America,,1981,Solar,0
North America,,1981,Wind,0
North America,,1981,Others,30.2396032732909
North America,,1982,Hydro,596.337982060602
North America,,1982,Solar,0
North America,,1982,Wind,0
North America,,1982,Others,29.8400489453562
North America,,1983,Hydro,625.496691313127
North America,,1983,Solar,0.003
North America,,1983,Wind,0.00269494949494946
North America,,1983,Others,33.2425991641745
North America,,1984,Hydro,637.444629573733
North America,,1984,Solar,0.0053010101010101
North America,,1984,Wind,0.00655555555555549
North America,,1984,Others,39.3563261351536
North America,,1985,Hydro,619.310951082824
North America,,1985,Solar,0.0107373737373737
North America,,1985,Wind,0.00682020202020197
North America,,1985,Others,39.7108944238886
North America,,1986,Hydro,628.964999086864
North America,,1986,Solar,0.0141737373737374
North America,,1986,Wind,0.00523131313131308
North America,,1986,Others,43.9606722006726
North America,,1987,Hydro,590.962880193936
North America,,1987,Solar,0.0106030303030303
North America,,1987,Wind,0.00457676767676763
North America,,1987,Others,49.3954331757932
North America,,1988,Hydro,557.715097606057
North America,,1988,Solar,0.00918585858585858
North America,,1988,Wind,0.00187979797979797
North America,,1988,Others,49.512061259651
North America,,1989,Hydro,590.528116666659
North America,,1989,Solar,0.253132323232323
North America,,1989,Wind,2.13437676767674
North America,,1989,Others,57.0062678947372
North America,,1990,Hydro,612.445181818174
North America,,1990,Solar,0.37179494949495
North America,,1990,Wind,2.81968686868683
North America,,1990,Others,66.5373152631583
North America,,1991,Hydro,617.227269949487
North America,,1991,Solar,0.480252872967454
North America,,1991,Wind,2.98367777777774
North America,,1991,Others,70.3682756332728
North America,,1992,Hydro,593.414026767669
North America,,1992,Solar,0.413897109488221
North America,,1992,Wind,2.97668989898987
North America,,1992,Others,75.6459350862224
North America,,1993,Hydro,628.119773989891
North America,,1993,Solar,0.481214524029938
North America,,1993,Wind,3.09618888888885
North America,,1993,Others,78.2414843539421
North America,,1994,Hydro,607.468221464639
North America,,1994,Solar,0.508925425360281
North America,,1994,Wind,3.54592828282824
North America,,1994,Others,78.3063827684286
North America,,1995,Hydro,672.878216161608
North America,,1995,Solar,0.523313678478503
North America,,1995,Wind,3.26221515151512
North America,,1995,Others,76.8173887569623
North America,,1996,Hydro,733.477832323223
North America,,1996,Solar,0.553235954427102
North America,,1996,Wind,3.33473636363633
North America,,1996,Others,78.5390299545865
North America,,1997,Hydro,731.014839646456
North America,,1997,Solar,0.54564309553424994
North America,,1997,Wind,3.39524747474744
North America,,1997,Others,79.871549429127
North America,,1998,Hydro,677.552143434335
North America,,1998,Solar,0.541764609224187
North America,,1998,Wind,3.13325858585855
North America,,1998,Others,80.7429655439502
North America,,1999,Hydro,694.318284646456
North America,,1999,Solar,0.538605227511368
North America,,1999,Wind,4.71233131313127
North America,,1999,Others,81.4808700112985
North America,,2000,Hydro,662.59630828282
North America,,2000,Solar,0.541933706754834
North America,,2000,Wind,5.9327585858585
North America,,2000,Others,81.8585095153268
North America,,2001,Hydro,570.196359292922
North America,,2001,Solar,0.601930002861358
North America,,2001,Wind,7.15238484848477
North America,,2001,Others,82.7500820357954
North America,,2002,Hydro,632.30380818181
North America,,2002,Solar,0.632334439763792
North America,,2002,Wind,10.8848686868686
North America,,2002,Others,87.906521269244
North America,,2003,Hydro,625.962537323224
North America,,2003,Solar,0.64144379203756
North America,,2003,Wind,12.0094707070706
North America,,2003,Others,87.6991465860534
North America,,2004,Hydro,626.129398661608
North America,,2004,Solar,0.7213955956735
North America,,2004,Wind,15.2516070707069
North America,,2004,Others,89.0117332833158
North America,,2005,Hydro,656.092939494941
North America,,2005,Solar,0.7763743178249
North America,,2005,Wind,19.5614535353533
North America,,2005,Others,89.8898349294742
North America,,2006,Hydro,668.877774722214
North America,,2006,Solar,0.857116339605119
North America,,2006,Wind,29.3507141414138
North America,,2006,Others,89.5072826394744
North America,,2007,Hydro,638.005196388881
North America,,2007,Solar,1.13335786704506
North America,,2007,Wind,38.0231120606057
North America,,2007,Others,91.1101202094217
North America,,2008,Hydro,667.76550108585
North America,,2008,Solar,1.68748361633131
North America,,2008,Wind,59.9279522323228
North America,,2008,Others,89.4256507275794
North America,,2009,Hydro,666.942490404032
North America,,2009,Solar,2.21226039424442
North America,,2009,Wind,81.8040443434335
North America,,2009,Others,89.6480397893162
North America,,2010,Hydro,645.817477424234
North America,,2010,Solar,3.29823642097211
North America,,2010,Wind,105.484390404039
North America,,2010,Others,92.8051380740533
North America,,2011,Hydro,728.089484823223
North America,,2011,Solar,5.35150412797013
North America,,2011,Wind,133.226425429291
North America,,2011,Others,93.3557623567375
North America,,2012,Hydro,686.20785169191
North America,,2012,Solar,9.9870137555406
North America,,2012,Wind,157.24285472222
North America,,2012,Others,94.7107510034741
North America,,2013,Hydro,686.360042146456
North America,,2013,Solar,17.6444954805979
North America,,2013,Wind,191.682239848483
North America,,2013,Others,99.0227713043164
North America,,2014,Hydro,677.144727474739
North America,,2014,Solar,31.5569616161616
North America,,2014,Wind,212.454380505048
North America,,2014,Others,100.353372183737
North America,,2015,Hydro,659.537925404037
North America,,2015,Solar,42.5672626262626
North America,,2015,Wind,228.356483611109
North America,,2015,Others,98.7131282544742
North America,,2016,Hydro,681.630305580804
North America,,2016,Solar,58.7037922727273
North America,,2016,Wind,268.842544217169
North America,,2016,Others,99.7284800000006
North America,,2017,Hydro,725.156678055551
North America,,2017,Solar,82.5352707575758
North America,,2017,Wind,296.557264494946
North America,,2017,Others,99.8788060198498
North America,,2018,Hydro,708.352331221244
North America,,2018,Solar,102.907232717845
North America,,2018,Wind,322.528364402709
North America,,2018,Others,99.7459563095254
Norway,NOR,1965,Hydro,49.364698
Norway,NOR,1965,Solar,0
Norway,NOR,1965,Wind,0
Norway,NOR,1965,Others,0
Norway,NOR,1966,Hydro,48.6929492
Norway,NOR,1966,Solar,0
Norway,NOR,1966,Wind,0
Norway,NOR,1966,Others,0
Norway,NOR,1967,Hydro,53.3244804
Norway,NOR,1967,Solar,0
Norway,NOR,1967,Wind,0
Norway,NOR,1967,Others,0
Norway,NOR,1968,Hydro,60.2275832
Norway,NOR,1968,Solar,0
Norway,NOR,1968,Wind,0
Norway,NOR,1968,Others,0
Norway,NOR,1969,Hydro,57.3947478
Norway,NOR,1969,Solar,0
Norway,NOR,1969,Wind,0
Norway,NOR,1969,Others,0
Norway,NOR,1970,Hydro,57.8543654
Norway,NOR,1970,Solar,0
Norway,NOR,1970,Wind,0
Norway,NOR,1970,Others,0
Norway,NOR,1971,Hydro,63.9398792
Norway,NOR,1971,Solar,0
Norway,NOR,1971,Wind,0
Norway,NOR,1971,Others,0
Norway,NOR,1972,Hydro,68.1383092
Norway,NOR,1972,Solar,0
Norway,NOR,1972,Wind,0
Norway,NOR,1972,Others,0
Norway,NOR,1973,Hydro,73.6537204
Norway,NOR,1973,Solar,0
Norway,NOR,1973,Wind,0
Norway,NOR,1973,Others,0
Norway,NOR,1974,Hydro,76.654493
Norway,NOR,1974,Solar,0
Norway,NOR,1974,Wind,0
Norway,NOR,1974,Others,0
Norway,NOR,1975,Hydro,77.4323074
Norway,NOR,1975,Solar,0
Norway,NOR,1975,Wind,0
Norway,NOR,1975,Others,0
Norway,NOR,1976,Hydro,82.0505804
Norway,NOR,1976,Solar,0
Norway,NOR,1976,Wind,0
Norway,NOR,1976,Others,0
Norway,NOR,1977,Hydro,72.2085766
Norway,NOR,1977,Solar,0
Norway,NOR,1977,Wind,0
Norway,NOR,1977,Others,0
Norway,NOR,1978,Hydro,80.87502
Norway,NOR,1978,Solar,0
Norway,NOR,1978,Wind,0
Norway,NOR,1978,Others,0
Norway,NOR,1979,Hydro,88.9934578
Norway,NOR,1979,Solar,0
Norway,NOR,1979,Wind,0
Norway,NOR,1979,Others,0
Norway,NOR,1980,Hydro,83.9818582
Norway,NOR,1980,Solar,0
Norway,NOR,1980,Wind,0
Norway,NOR,1980,Others,0
Norway,NOR,1981,Hydro,93.2846952
Norway,NOR,1981,Solar,0
Norway,NOR,1981,Wind,0
Norway,NOR,1981,Others,0
Norway,NOR,1982,Hydro,92.9002074
Norway,NOR,1982,Solar,0
Norway,NOR,1982,Wind,0
Norway,NOR,1982,Others,0
Norway,NOR,1983,Hydro,106.0656
Norway,NOR,1983,Solar,0
Norway,NOR,1983,Wind,0
Norway,NOR,1983,Others,0
Norway,NOR,1984,Hydro,106.3572804
Norway,NOR,1984,Solar,0
Norway,NOR,1984,Wind,0
Norway,NOR,1984,Others,0
Norway,NOR,1985,Hydro,102.383
Norway,NOR,1985,Solar,0
Norway,NOR,1985,Wind,0
Norway,NOR,1985,Others,0.005
Norway,NOR,1986,Hydro,96.201
Norway,NOR,1986,Solar,0
Norway,NOR,1986,Wind,0
Norway,NOR,1986,Others,0.026
Norway,NOR,1987,Hydro,103.273
Norway,NOR,1987,Solar,0
Norway,NOR,1987,Wind,0
Norway,NOR,1987,Others,0.021
Norway,NOR,1988,Hydro,108.857
Norway,NOR,1988,Solar,0
Norway,NOR,1988,Wind,0
Norway,NOR,1988,Others,0.027
Norway,NOR,1989,Hydro,118.4
Norway,NOR,1989,Solar,0
Norway,NOR,1989,Wind,0
Norway,NOR,1989,Others,0.029
Norway,NOR,1990,Hydro,121.145
Norway,NOR,1990,Solar,0
Norway,NOR,1990,Wind,0
Norway,NOR,1990,Others,0.213
Norway,NOR,1991,Hydro,110.134
Norway,NOR,1991,Solar,0
Norway,NOR,1991,Wind,0
Norway,NOR,1991,Others,0.209
Norway,NOR,1992,Hydro,116.671
Norway,NOR,1992,Solar,0
Norway,NOR,1992,Wind,0
Norway,NOR,1992,Others,0.227
Norway,NOR,1993,Hydro,119.233
Norway,NOR,1993,Solar,0
Norway,NOR,1993,Wind,0
Norway,NOR,1993,Others,0.243
Norway,NOR,1994,Hydro,111.643
Norway,NOR,1994,Solar,0
Norway,NOR,1994,Wind,0
Norway,NOR,1994,Others,0.27
Norway,NOR,1995,Hydro,121.53
Norway,NOR,1995,Solar,0
Norway,NOR,1995,Wind,0
Norway,NOR,1995,Others,0.289
Norway,NOR,1996,Hydro,103.862
Norway,NOR,1996,Solar,0
Norway,NOR,1996,Wind,0
Norway,NOR,1996,Others,0.303
Norway,NOR,1997,Hydro,109.775
Norway,NOR,1997,Solar,0
Norway,NOR,1997,Wind,0
Norway,NOR,1997,Others,0.241
Norway,NOR,1998,Hydro,115.703
Norway,NOR,1998,Solar,0
Norway,NOR,1998,Wind,0
Norway,NOR,1998,Others,0.27
Norway,NOR,1999,Hydro,121.452
Norway,NOR,1999,Solar,0
Norway,NOR,1999,Wind,0.014276
Norway,NOR,1999,Others,0.273
Norway,NOR,2000,Hydro,141.818
Norway,NOR,2000,Solar,0.0053
Norway,NOR,2000,Wind,0.030199
Norway,NOR,2000,Others,0.256
Norway,NOR,2001,Hydro,120.463
Norway,NOR,2001,Solar,0.0053
Norway,NOR,2001,Wind,0.028758
Norway,NOR,2001,Others,0.255
Norway,NOR,2002,Hydro,129.372
